account_id,customer_id,branch_id,account_type,opened_date,current_balance,account_status
A000443,C04859,B01001,Current,2022-06-08,282000.2,Active
A000444,C03045,B00301,Premium Savings,2024-10-27,0.0,Active
A000445,C01591,B00101,Premium Savings,2022-09-12,322581.06,Active
A000446,C01005,B00801,Premium Savings,2023-07-23,334018.38,Active
A000447,C00918,B00801,Savings,2022-05-23,133403.46,Active
A000448,C02963,B00401,Salary,2023-11-20,190395.14,Active
A000449,C01527,B01001,Current,2021-02-04,132572.57,Active
A000450,C01554,B00601,Savings,2024-10-26,233547.72,Active
A000451,C02942,B00201,Premium Savings,2020-06-20,317816.78,Active
A000452,C04009,B00601,Salary,2024-06-25,198448.46,Active
A000453,C04980,B00601,Premium Savings,2022-05-25,130186.17,Active
A000454,C00985,B00301,Premium Savings,2022-07-15,157522.73,Active
A000455,C04019,B00101,Salary,2023-09-05,137656.65,Active
A000456,C03636,B01001,Current,2021-09-29,313542.48,Active
A000457,C02055,B00601,Savings,2020-05-12,81582.05,Active
A000458,C00722,B00201,Salary,2023-10-12,387045.3,Active
A000459,C01647,B00101,Savings,2020-12-29,313854.35,Active
A000460,C02039,B00401,Salary,2023-04-21,107481.62,Active
A000461,C04012,B00801,Salary,2023-05-12,112604.79,Active
A000462,C04485,B01001,Salary,2024-08-27,225453.58,Active
A000463,C03894,B00901,Salary,2022-11-25,188655.42,Active
A000464,C00696,B00101,Current,2021-03-29,133553.82,Active
A000465,C02581,B00701,Current,2021-07-06,314016.72,Active
A000466,C01658,B00301,Current,2020-07-25,247617.4,Active
A000467,C03494,B00901,Savings,2024-02-03,270747.72,Active
A000468,C02314,B00201,Salary,2020-05-21,309657.74,Active
A000469,C04490,B01001,Salary,2020-08-24,156833.95,Active
A000470,C04857,B00201,Salary,2022-08-05,295616.17,Active
A000471,C03851,B00501,Salary,2023-06-07,243760.44,Active
A000472,C00294,B00201,Savings,2024-01-17,390143.42,Active
A000473,C02142,B00401,Premium Savings,2020-11-04,245217.94,Active
A000474,C03044,B00301,Savings,2024-01-04,248599.74,Active
A000475,C04858,B00301,Salary,2024-09-17,165441.28,Active
A000476,C04643,B00401,Savings,2022-12-18,230227.74,Active
A000477,C01880,B00301,Current,2020-02-15,169465.49,Active
A000478,C04331,B00301,Premium Savings,2021-08-29,5739.59,Active
A000479,C02125,B00901,Current,2020-03-04,229689.78,Active
A000480,C00771,B00501,Salary,2021-07-07,181617.78,Active
A000481,C00201,B00801,Savings,2024-05-16,412270.62,Active
A000482,C03569,B00401,Salary,2020-03-17,220928.01,Active
A000483,C00890,B00401,Salary,2022-03-15,274647.67,Active
A000484,C00340,B00501,Current,2020-06-17,232489.73,Active
A000485,C03625,B00801,Salary,2024-02-22,193733.55,Active
A000486,C00863,B00401,Salary,2022-01-16,148361.0,Active
A000487,C04343,B00401,Current,2024-07-15,270107.46,Active
A000488,C02950,B00201,Current,2023-12-23,151550.28,Active
A000489,C00341,B00501,Premium Savings,2023-09-25,105891.32,Active
A000490,C04458,B01001,Current,2024-09-22,115725.78,Active
A000491,C00952,B00601,Salary,2020-09-13,445828.49,Active
A000492,C00836,B01001,Savings,2021-01-28,122037.38,Active
A000493,C02525,B00201,Premium Savings,2024-01-26,277386.19,Active
A000494,C00906,B01001,Savings,2020-04-02,192767.61,Active
A000495,C00688,B00401,Premium Savings,2020-02-10,287149.44,Active
A000496,C04364,B00401,Salary,2023-06-07,263148.66,Active
A000497,C01882,B00401,Savings,2020-11-01,304685.12,Active
A000498,C04105,B00501,Salary,2021-08-17,118520.13,Active
A000499,C03362,B00901,Premium Savings,2022-03-13,147318.3,Active
A000500,C00659,B00201,Current,2021-09-28,176752.53,Active
A000501,C02800,B00201,Premium Savings,2024-07-27,249540.25,Active
A000502,C01918,B01001,Premium Savings,2022-11-20,139446.62,Active
A000503,C00183,B00601,Salary,2021-05-11,311079.41,Active
A000504,C02612,B00301,Current,2024-05-02,100439.1,Active
A000505,C01605,B00301,Premium Savings,2024-07-14,208134.06,Active
A000506,C04008,B00301,Premium Savings,2024-10-03,165749.21,Active
A000507,C03735,B00501,Current,2023-05-16,311026.19,Active
A000508,C00826,B00901,Premium Savings,2023-03-25,239282.84,Active
A000509,C00990,B00401,Salary,2021-09-08,59758.48,Active
A000510,C02743,B00401,Salary,2022-04-14,154787.79,Active
A000511,C00735,B00801,Savings,2020-03-21,198745.37,Active
A000512,C00586,B00901,Savings,2022-08-12,127255.54,Active
A000513,C02143,B00701,Current,2024-06-08,462879.51,Active
A000514,C01505,B00101,Salary,2023-10-29,110531.67,Active
A000515,C02373,B00101,Salary,2021-10-29,227178.75,Active
A000516,C01224,B00501,Savings,2021-02-02,193559.41,Active
A000517,C02765,B00401,Premium Savings,2021-11-29,165209.57,Active
A000518,C02237,B01001,Savings,2024-04-04,260604.57,Active
A000519,C03364,B01001,Current,2020-06-13,398212.86,Active
A000520,C00172,B00101,Current,2020-04-02,115794.12,Active
A000521,C03356,B00201,Salary,2022-11-12,298637.06,Active
A000522,C04623,B00701,Current,2023-04-03,110804.32,Active
A000523,C01388,B00501,Premium Savings,2020-03-11,214138.7,Active
A000524,C01046,B00501,Premium Savings,2020-11-09,120924.25,Active
A000525,C01709,B01001,Premium Savings,2022-09-20,242860.12,Active
A000526,C01853,B00901,Premium Savings,2024-03-23,21747.2,Active
A000527,C02155,B00501,Premium Savings,2024-07-19,216956.42,Active
A000528,C00144,B01001,Premium Savings,2024-05-24,332119.18,Active
A000529,C03342,B00101,Current,2021-10-27,235251.74,Active
A000530,C02942,B01001,Premium Savings,2024-10-14,231681.0,Active
A000531,C02808,B00501,Premium Savings,2020-04-26,118994.19,Active
A000532,C00982,B00801,Current,2024-07-05,332727.31,Active
A000533,C00153,B00301,Premium Savings,2020-02-08,143745.42,Active
A000534,C02099,B00201,Premium Savings,2022-10-01,324999.8,Active
A000535,C00732,B00701,Savings,2021-08-18,224520.53,Active
A000536,C01664,B00601,Savings,2020-04-15,357290.61,Active
A000537,C01736,B00401,Savings,2024-09-09,168163.7,Active
A000538,C04552,B00101,Premium Savings,2024-10-15,41860.96,Active
A000539,C03662,B00401,Current,2020-08-07,298087.95,Active
A000540,C03918,B00101,Salary,2020-04-19,357822.54,Active
A000541,C03914,B00201,Savings,2020-02-11,227382.53,Active
A000542,C00981,B00101,Premium Savings,2020-08-05,45673.46,Active
A000543,C03780,B00501,Premium Savings,2022-05-29,287928.09,Active
A000544,C00491,B00601,Current,2021-10-26,173960.47,Active
A000545,C04820,B00201,Premium Savings,2021-01-26,137952.32,Active
A000546,C00468,B00901,Current,2024-06-15,484881.09,Active
A000547,C02342,B00201,Salary,2021-07-11,310124.25,Active
A000548,C00610,B01001,Current,2021-07-11,171450.94,Active
A000549,C04864,B00901,Savings,2021-08-25,190104.79,Active
A000550,C04354,B00501,Salary,2023-09-21,221930.59,Active
A000551,C01113,B01001,Savings,2024-11-17,230340.67,Active
A000552,C03971,B00501,Salary,2021-12-12,223718.77,Active
A000553,C04979,B00601,Premium Savings,2021-10-16,530080.79,Active
A000554,C01043,B01001,Savings,2021-09-24,44456.07,Active
A000555,C02462,B00901,Premium Savings,2020-05-29,136212.7,Active
A000556,C02234,B00401,Current,2020-06-06,227481.05,Active
A000557,C04374,B00801,Current,2024-01-14,309082.72,Active
A000558,C00400,B00801,Premium Savings,2023-08-12,180987.64,Active
A000559,C04558,B00501,Savings,2021-01-11,283779.3,Active
A000560,C02990,B00501,Savings,2021-03-29,94346.35,Active
A000561,C03088,B00901,Premium Savings,2021-07-28,103172.09,Active
A000562,C02552,B00901,Savings,2024-10-16,101894.46,Active
A000563,C02419,B00301,Premium Savings,2024-07-21,375752.74,Active
A000564,C01819,B00201,Savings,2024-09-13,125378.42,Active
A000565,C04450,B00701,Current,2024-04-19,108567.23,Active
A000566,C02280,B00201,Current,2023-03-16,244434.68,Active
A000567,C04307,B00501,Salary,2022-12-11,228917.5,Active
A000568,C04035,B00601,Premium Savings,2021-04-15,357082.83,Active
A000569,C04798,B00101,Salary,2022-09-13,194481.29,Active
A000570,C02959,B00601,Premium Savings,2023-03-14,121004.05,Active
A000571,C01441,B00101,Premium Savings,2020-06-07,188446.74,Active
A000572,C00793,B00501,Premium Savings,2023-08-18,300490.74,Active
A000573,C02056,B01001,Premium Savings,2020-09-30,303512.69,Active
A000574,C02970,B01001,Savings,2024-08-12,63196.42,Active
A000575,C02711,B00801,Premium Savings,2023-08-19,206948.38,Active
A000576,C01233,B00401,Savings,2023-04-17,185973.96,Active
A000577,C03285,B00101,Salary,2024-08-21,322356.89,Active
A000578,C01241,B00501,Current,2020-03-30,200650.57,Active
A000579,C00560,B00101,Premium Savings,2021-07-27,10330.38,Active
A000580,C03179,B00301,Premium Savings,2022-01-19,283537.44,Active
A000581,C00771,B00401,Current,2022-06-03,109166.43,Active
A000582,C02455,B00201,Savings,2022-10-20,262354.78,Active
A000583,C00592,B00301,Savings,2023-09-14,88267.41,Active
A000584,C01761,B00401,Salary,2021-06-09,33644.35,Active
A000585,C01984,B00901,Savings,2023-11-01,386094.81,Active
A000586,C00434,B00601,Salary,2024-01-15,80217.59,Active
A000587,C02911,B00701,Salary,2020-07-02,99254.52,Active
A000588,C00285,B00601,Premium Savings,2021-09-20,265382.77,Active
A000589,C02393,B00901,Premium Savings,2024-05-05,244943.85,Active
A000590,C00266,B00201,Savings,2023-03-31,365986.22,Active
A000591,C00600,B01001,Premium Savings,2024-01-22,102207.82,Active
A000592,C03452,B00501,Salary,2024-05-23,145090.43,Active
A000593,C01547,B00201,Current,2022-07-17,353078.72,Active
A000594,C01381,B00501,Savings,2020-11-29,86730.09,Active
A000595,C03378,B00501,Current,2024-07-21,0.0,Active
A000596,C00654,B00901,Current,2023-09-27,206428.34,Active
A000597,C00779,B00101,Salary,2020-01-04,287935.97,Active
A000598,C01040,B00101,Savings,2020-11-04,114912.48,Active
A000599,C01277,B00601,Premium Savings,2023-07-05,399133.91,Active
A000600,C02745,B00301,Savings,2022-12-24,345168.31,Active
A000601,C01797,B00401,Current,2022-04-07,102960.36,Active
A000602,C03905,B00401,Current,2024-01-16,190713.83,Active
A000603,C02511,B00801,Savings,2022-12-14,228105.59,Active
A000604,C04516,B00601,Premium Savings,2024-08-13,342165.04,Active
A000605,C00129,B00301,Current,2021-05-22,352883.06,Active
A000606,C02617,B00301,Current,2020-12-30,144154.08,Active
A000607,C02732,B01001,Current,2020-07-20,306006.06,Active
A000608,C03525,B00401,Premium Savings,2021-01-02,361989.42,Active
A000609,C04790,B00601,Current,2024-05-01,168124.46,Active
A000610,C02731,B00501,Premium Savings,2020-03-13,221891.97,Active
A000611,C00980,B00401,Premium Savings,2024-08-16,275651.64,Active
A000612,C00136,B00101,Savings,2020-11-04,54542.96,Active
A000613,C01389,B00301,Savings,2020-05-24,301338.52,Active
A000614,C04335,B00801,Salary,2022-04-05,376715.79,Active
A000615,C02695,B00601,Savings,2021-01-10,187565.46,Active
A000616,C03099,B00201,Current,2021-12-28,115187.51,Active
A000617,C02193,B00401,Salary,2022-08-03,349325.59,Active
A000618,C03698,B00101,Salary,2022-07-18,72660.6,Active
A000619,C01039,B00501,Salary,2020-04-11,189510.63,Active
A000620,C04620,B00501,Salary,2021-02-02,73598.96,Active
A000621,C01067,B00501,Salary,2021-08-28,342773.54,Active
A000622,C01586,B00401,Premium Savings,2020-06-12,60695.37,Active
A000623,C03802,B00601,Savings,2021-06-26,449460.63,Active
A000624,C04695,B00601,Salary,2021-07-14,436668.13,Active
A000625,C01113,B01001,Current,2021-09-11,177055.18,Active
A000626,C04991,B00201,Salary,2024-04-06,102019.08,Active
A000627,C04892,B01001,Savings,2020-01-05,278599.67,Active
A000628,C00031,B00101,Salary,2022-12-29,148420.79,Active
A000629,C02358,B00601,Current,2020-09-16,60420.99,Active
A000630,C04333,B00101,Salary,2023-02-26,54971.77,Active
A000631,C03801,B00101,Premium Savings,2020-07-10,151145.8,Active
A000632,C02803,B00601,Salary,2023-05-25,93252.92,Active
A000633,C02225,B00201,Salary,2022-11-21,296090.21,Active
A000634,C00105,B00101,Current,2020-01-31,258774.27,Active
A000635,C00303,B00801,Current,2022-11-20,86657.95,Active
A000636,C04875,B00501,Salary,2021-03-06,243434.6,Active
A000637,C01903,B00701,Salary,2024-08-23,113620.9,Active
A000638,C00677,B00301,Savings,2024-07-17,190406.28,Active
A000639,C04929,B00201,Salary,2022-11-24,169456.25,Active
A000640,C04492,B00101,Current,2020-01-13,172167.46,Active
A000641,C04382,B00401,Salary,2022-02-26,132167.94,Active
A000642,C02986,B00601,Premium Savings,2022-05-24,361362.05,Active
A000643,C02089,B00901,Savings,2022-12-26,343199.08,Active
A000644,C02815,B00301,Salary,2021-01-08,110694.91,Active
A000645,C03630,B00601,Current,2020-08-17,130925.05,Active
A000646,C00634,B00701,Premium Savings,2021-03-10,0.0,Active
A000647,C02131,B00301,Current,2023-09-27,241833.9,Active
A000648,C02471,B00901,Salary,2020-05-21,64371.47,Active
A000649,C02122,B00401,Premium Savings,2022-07-09,92655.96,Active
A000650,C04296,B00201,Salary,2023-06-03,136226.48,Active
A000651,C04969,B00701,Savings,2021-03-05,227215.63,Active
A000652,C03206,B00201,Premium Savings,2022-03-14,215344.07,Active
A000653,C04326,B00301,Current,2023-07-15,195093.67,Active
A000654,C03771,B01001,Premium Savings,2020-08-06,57357.07,Active
A000655,C04961,B00501,Salary,2021-08-11,114900.01,Active
A000656,C03941,B00101,Salary,2024-07-16,53399.8,Active
A000657,C01582,B00601,Premium Savings,2023-02-05,168547.86,Active
A000658,C03743,B01001,Savings,2023-04-09,155430.32,Active
A000659,C02912,B00801,Current,2024-11-14,207821.52,Active
A000660,C04040,B00601,Savings,2022-11-18,254232.09,Active
A000661,C00770,B00401,Salary,2022-03-26,152746.47,Active
A000662,C04097,B00501,Savings,2022-07-23,161543.61,Active
A000663,C01724,B00901,Salary,2022-10-01,54589.49,Active
A000664,C03953,B01001,Savings,2024-01-14,120932.12,Active
A000665,C00148,B00701,Savings,2024-07-28,206804.99,Active
A000666,C04785,B00401,Premium Savings,2023-05-19,106807.71,Active
A000667,C04828,B01001,Salary,2020-01-31,213993.13,Active
A000668,C01894,B00101,Salary,2023-05-14,149402.07,Active
A000669,C02826,B00201,Current,2023-11-30,64235.43,Active
A000670,C03734,B01001,Salary,2021-10-25,219679.7,Active
A000671,C01465,B00201,Savings,2022-01-23,198541.42,Active
A000672,C04985,B00801,Salary,2020-05-10,134664.91,Active
A000673,C01149,B00101,Savings,2022-03-18,147492.01,Active
A000674,C04261,B00301,Premium Savings,2021-05-09,190575.22,Active
A000675,C04166,B00101,Salary,2023-10-23,194718.34,Active
A000676,C00741,B00301,Current,2023-01-21,90325.92,Active
A000677,C00909,B00801,Current,2020-07-14,180935.88,Active
A000678,C01633,B00201,Salary,2021-12-06,161254.76,Active
A000679,C01941,B00601,Premium Savings,2024-05-04,284517.87,Active
A000680,C00396,B00901,Current,2022-10-11,275861.8,Active
A000681,C02079,B00901,Salary,2021-11-07,178861.74,Active
A000682,C03691,B00501,Savings,2024-04-27,225818.39,Active
A000683,C03273,B00901,Savings,2020-06-22,328743.49,Active
A000684,C02038,B00101,Savings,2020-06-27,152864.74,Active
A000685,C04438,B00101,Salary,2024-06-03,102940.55,Active
A000686,C02219,B00201,Current,2023-04-17,82100.04,Active
A000687,C02091,B00101,Current,2022-04-06,229925.45,Active
A000688,C04683,B00101,Premium Savings,2021-05-13,24605.85,Active
A000689,C04049,B00401,Premium Savings,2020-07-17,195271.76,Active
A000690,C01131,B00901,Current,2020-03-08,222000.27,Active
A000691,C00430,B01001,Premium Savings,2023-03-27,248307.94,Active
A000692,C04315,B00901,Premium Savings,2024-07-16,271539.77,Active
A000693,C03673,B00101,Current,2020-03-17,132478.95,Active
A000694,C01095,B00801,Current,2021-08-13,48678.09,Active
A000695,C04986,B00701,Premium Savings,2024-07-31,235892.9,Active
A000696,C00266,B00501,Savings,2022-11-20,381024.44,Active
A000697,C03685,B00501,Current,2024-08-05,228563.44,Active
A000698,C04150,B00301,Savings,2022-07-25,160428.0,Active
A000699,C03676,B00501,Savings,2020-12-05,75698.24,Active
A000700,C04724,B00601,Savings,2021-08-25,282094.16,Active
A000701,C00887,B01001,Current,2024-02-23,209763.24,Active
A000702,C03828,B01001,Salary,2024-01-06,253379.33,Active
A000703,C04753,B00801,Current,2020-06-21,190640.81,Active
A000704,C00052,B00901,Premium Savings,2023-02-17,198196.56,Active
A000705,C04011,B00301,Savings,2021-01-24,15143.64,Active
A000706,C02050,B00901,Salary,2024-02-13,56790.46,Active
A000707,C03549,B00201,Savings,2023-09-05,128281.73,Active
A000708,C03381,B00501,Savings,2024-06-26,199522.31,Active
A000709,C02209,B00701,Salary,2020-09-18,258065.62,Active
A000710,C03005,B00301,Savings,2023-10-29,168788.9,Active
A000711,C00386,B01001,Savings,2023-12-23,0.0,Active
A000712,C00032,B00901,Premium Savings,2020-09-24,134790.96,Active
A000713,C02059,B00701,Current,2022-05-03,328433.8,Active
A000714,C01253,B00801,Current,2020-10-13,333556.22,Active
A000715,C00140,B01001,Premium Savings,2024-04-05,0.0,Active
A000716,C04667,B00101,Savings,2023-06-02,346099.19,Active
A000717,C02100,B00101,Salary,2024-09-23,145156.67,Active
A000718,C00483,B00901,Premium Savings,2020-08-19,398382.79,Active
A000719,C03795,B01001,Current,2021-04-04,71585.5,Active
A000720,C00790,B00301,Premium Savings,2022-03-25,121089.87,Active
A000721,C00824,B00701,Current,2020-09-29,20851.86,Active
A000722,C04644,B00501,Salary,2022-10-31,58072.49,Active
A000723,C03949,B00701,Savings,2022-02-03,206612.33,Active
A000724,C03103,B00301,Salary,2024-10-03,210069.05,Active
A000725,C00222,B00501,Salary,2024-04-03,179086.55,Active
A000726,C03911,B01001,Savings,2020-05-25,105601.57,Active
A000727,C03770,B00201,Salary,2023-12-09,152283.97,Active
A000728,C02694,B00301,Savings,2022-02-21,271223.41,Active
A000729,C02065,B00301,Premium Savings,2023-12-03,58076.29,Active
A000730,C01365,B00101,Current,2023-04-20,178381.95,Active
A000731,C04567,B00201,Premium Savings,2021-06-02,151650.71,Active
A000732,C04302,B00501,Current,2022-07-14,102223.24,Active
A000733,C04619,B00201,Premium Savings,2023-01-07,155412.19,Active
A000734,C03470,B00401,Salary,2020-11-11,108786.94,Active
A000735,C04041,B01001,Salary,2020-06-16,134015.57,Active
A000736,C03216,B00301,Salary,2022-11-22,406604.14,Active
A000737,C02866,B00201,Premium Savings,2023-11-12,131264.66,Active
A000738,C04475,B00601,Savings,2020-12-20,88641.41,Active
A000739,C01828,B00701,Premium Savings,2022-09-12,17452.96,Active
A000740,C02385,B00601,Salary,2020-11-01,400776.65,Active
A000741,C00783,B00401,Premium Savings,2024-07-30,171282.72,Active
A000742,C04107,B01001,Salary,2020-10-18,69681.78,Active
A000743,C04888,B01001,Premium Savings,2022-05-21,159339.09,Active
A000744,C03433,B00601,Premium Savings,2022-09-20,48790.59,Active
A000745,C01007,B00601,Savings,2022-10-20,174813.52,Active
A000746,C00045,B00401,Salary,2024-09-21,192281.63,Active
A000747,C02717,B00901,Premium Savings,2020-04-07,311144.51,Active
A000748,C01279,B00501,Savings,2021-06-22,0.0,Active
A000749,C04221,B00901,Current,2021-07-25,253371.06,Active
A000750,C01360,B00601,Savings,2023-12-11,246273.4,Active
A000751,C01362,B00101,Premium Savings,2023-10-05,162092.73,Active
A000752,C01759,B00901,Savings,2023-08-15,294726.02,Active
A000753,C01115,B01001,Salary,2023-11-20,287229.43,Active
A000754,C02687,B00601,Premium Savings,2024-05-20,275974.26,Active
A000755,C04837,B00701,Salary,2024-09-23,132258.52,Active
A000756,C02539,B00901,Savings,2023-07-17,450098.6,Active
