customer_id,customer_name,age,gender,city,state,occupation,customer_segment,join_date
C00305,Customer 00305,38,Male,Vijayawada,Andhra Pradesh,Salaried,Mass Affluent,2022-02-27
C00306,Customer 00306,41,Male,Surat,Gujarat,Salaried,Mass,2021-01-21
C00307,Customer 00307,25,Female,Mumbai,Maharashtra,Self-Employed,Mass Affluent,2020-05-14
C00308,Customer 00308,55,Male,Jaipur,Rajasthan,Retired,Premium,2024-08-31
C00309,Customer 00309,46,Female,Chennai,Tamil Nadu,Salaried,Mass Affluent,2020-02-17
C00310,Customer 00310,35,Male,Kolkata,West Bengal,Business,Mass Affluent,2021-02-28
C00311,Customer 00311,44,Female,Visakhapatnam,Andhra Pradesh,Retired,Mass,2019-03-11
C00312,Customer 00312,47,Male,Pune,Maharashtra,Self-Employed,Affluent,2018-10-28
C00313,Customer 00313,51,Female,Surat,Gujarat,Salaried,Premium,2022-05-05
C00314,Customer 00314,37,Female,New Delhi,Delhi,Student,Premium,2022-03-07
C00315,Customer 00315,55,Male,Bengaluru,Karnataka,Self-Employed,Premium,2019-03-31
C00316,Customer 00316,62,Male,New Delhi,Delhi,Self-Employed,Mass,2025-03-21
C00317,Customer 00317,31,Male,Coimbatore,Tamil Nadu,Student,Mass Affluent,2020-10-08
C00318,Customer 00318,59,Male,Surat,Gujarat,Retired,Mass Affluent,2023-03-24
C00319,Customer 00319,57,Female,Lucknow,Uttar Pradesh,Salaried,Affluent,2024-07-27
C00320,Customer 00320,37,Female,Vijayawada,Andhra Pradesh,Salaried,Mass,2022-11-01
C00321,Customer 00321,47,Male,Chennai,Tamil Nadu,Retired,Affluent,2025-01-28
C00322,Customer 00322,25,Male,Noida,Uttar Pradesh,Salaried,Mass Affluent,2018-12-03
C00323,Customer 00323,27,Female,Pune,Maharashtra,Self-Employed,Premium,2020-10-30
C00324,Customer 00324,50,Male,Bengaluru,Karnataka,Student,Mass,2020-12-04
C00325,Customer 00325,23,Male,Coimbatore,Tamil Nadu,Salaried,Mass,2018-07-08
C00326,Customer 00326,22,Female,Kolkata,West Bengal,Student,Mass Affluent,2020-08-27
C00327,Customer 00327,26,Female,Surat,Gujarat,Retired,Affluent,2019-09-23
C00328,Customer 00328,54,Female,Jodhpur,Rajasthan,Salaried,Affluent,2019-12-03
C00329,Customer 00329,27,Female,Lucknow,Uttar Pradesh,Business,Premium,2020-02-09
C00330,Customer 00330,70,Male,Kolkata,West Bengal,Retired,Mass,2024-06-15
C00331,Customer 00331,45,Male,Bengaluru,Karnataka,Student,Premium,2025-05-10
C00332,Customer 00332,28,Male,Hyderabad,Telangana,Retired,Mass Affluent,2023-09-22
C00333,Customer 00333,25,Male,Coimbatore,Tamil Nadu,Business,Mass,2022-09-04
C00334,Customer 00334,55,Male,Jodhpur,Rajasthan,Student,Premium,2019-06-18
C00335,Customer 00335,27,Female,Kolkata,West Bengal,Salaried,Mass,2023-07-25
C00336,Customer 00336,43,Male,Coimbatore,Tamil Nadu,Salaried,Mass,2021-03-31
C00337,Customer 00337,29,Female,Coimbatore,Tamil Nadu,Business,Mass,2018-11-25
C00338,Customer 00338,66,Female,Pune,Maharashtra,Self-Employed,Affluent,2025-01-28
C00339,Customer 00339,23,Female,Chennai,Tamil Nadu,Business,Mass,2020-06-16
C00340,Customer 00340,32,Female,Kolkata,West Bengal,Self-Employed,Mass Affluent,2020-03-27
C00341,Customer 00341,46,Female,Vijayawada,Andhra Pradesh,Retired,Premium,2024-03-20
C00342,Customer 00342,21,Male,Warangal,Telangana,Retired,Mass,2021-08-01
C00343,Customer 00343,50,Male,Vijayawada,Andhra Pradesh,Business,Affluent,2025-05-17
C00344,Customer 00344,56,Female,Mysuru,Karnataka,Salaried,Mass,2023-03-17
C00345,Customer 00345,37,Male,Pune,Maharashtra,Business,Mass Affluent,2022-02-15
C00346,Customer 00346,30,Female,New Delhi,Delhi,Business,Mass,2022-12-16
C00347,Customer 00347,69,Male,Ahmedabad,Gujarat,Student,Mass Affluent,2025-01-07
C00348,Customer 00348,57,Female,Kolkata,West Bengal,Salaried,Mass Affluent,2023-11-10
C00349,Customer 00349,29,Male,Ahmedabad,Gujarat,Business,Affluent,2023-12-13
C00350,Customer 00350,40,Female,Surat,Gujarat,Retired,Mass,2023-04-15
C00351,Customer 00351,35,Male,Hyderabad,Telangana,Business,Affluent,2024-08-12
C00352,Customer 00352,57,Female,Jodhpur,Rajasthan,Student,Mass Affluent,2018-12-29
C00353,Customer 00353,28,Male,Jaipur,Rajasthan,Self-Employed,Mass Affluent,2018-10-21
C00354,Customer 00354,55,Male,Surat,Gujarat,Retired,Mass Affluent,2023-07-13
C00355,Customer 00355,23,Female,Mysuru,Karnataka,Salaried,Mass,2021-07-24
C00356,Customer 00356,34,Male,Jodhpur,Rajasthan,Retired,Premium,2020-02-20
C00357,Customer 00357,63,Female,Warangal,Telangana,Business,Mass,2021-02-20
C00358,Customer 00358,66,Male,Bengaluru,Karnataka,Business,Premium,2019-04-09
C00359,Customer 00359,27,Male,Surat,Gujarat,Salaried,Mass,2019-07-31
C00360,Customer 00360,58,Male,Chennai,Tamil Nadu,Self-Employed,Mass,2019-07-13
C00361,Customer 00361,26,Male,Visakhapatnam,Andhra Pradesh,Self-Employed,Affluent,2019-08-06
C00362,Customer 00362,26,Female,Pune,Maharashtra,Student,Mass Affluent,2023-09-02
C00363,Customer 00363,53,Male,Pune,Maharashtra,Business,Mass Affluent,2020-10-18
C00364,Customer 00364,66,Male,New Delhi,Delhi,Business,Mass,2018-01-03
C00365,Customer 00365,45,Male,Kolkata,West Bengal,Salaried,Premium,2024-11-15
C00366,Customer 00366,48,Male,Kolkata,West Bengal,Self-Employed,Mass Affluent,2019-03-22
C00367,Customer 00367,54,Female,Kolkata,West Bengal,Business,Mass,2019-01-18
C00368,Customer 00368,57,Male,Kolkata,West Bengal,Student,Affluent,2024-10-12
C00369,Customer 00369,50,Female,Bengaluru,Karnataka,Student,Mass Affluent,2018-01-13
C00370,Customer 00370,28,Female,Surat,Gujarat,Retired,Premium,2019-08-05
C00371,Customer 00371,61,Female,Ahmedabad,Gujarat,Salaried,Mass,2018-11-14
C00372,Customer 00372,42,Female,Kolkata,West Bengal,Business,Mass,2020-05-15
C00373,Customer 00373,32,Female,New Delhi,Delhi,Retired,Affluent,2021-04-14
C00374,Customer 00374,38,Female,New Delhi,Delhi,Self-Employed,Premium,2018-08-20
C00375,Customer 00375,66,Female,Visakhapatnam,Andhra Pradesh,Retired,Premium,2019-07-12
C00376,Customer 00376,47,Female,Lucknow,Uttar Pradesh,Retired,Mass,2023-11-24
C00377,Customer 00377,66,Male,Jaipur,Rajasthan,Salaried,Mass,2025-08-21
C00378,Customer 00378,22,Male,Coimbatore,Tamil Nadu,Business,Mass,2024-10-19
C00379,Customer 00379,23,Male,Lucknow,Uttar Pradesh,Student,Premium,2023-04-26
C00380,Customer 00380,21,Male,Warangal,Telangana,Retired,Mass,2021-08-18
C00381,Customer 00381,36,Male,Mumbai,Maharashtra,Salaried,Mass,2025-04-11
C00382,Customer 00382,31,Female,Jodhpur,Rajasthan,Retired,Premium,2021-05-19
C00383,Customer 00383,22,Female,Jodhpur,Rajasthan,Salaried,Premium,2022-01-02
C00384,Customer 00384,65,Male,New Delhi,Delhi,Salaried,Premium,2019-11-16
C00385,Customer 00385,64,Female,Noida,Uttar Pradesh,Business,Mass,2020-03-30
C00386,Customer 00386,38,Female,Surat,Gujarat,Salaried,Mass,2020-09-11
C00387,Customer 00387,63,Male,Bengaluru,Karnataka,Self-Employed,Affluent,2022-07-30
C00388,Customer 00388,67,Male,Coimbatore,Tamil Nadu,Student,Mass,2022-11-27
C00389,Customer 00389,33,Male,Hyderabad,Telangana,Retired,Premium,2025-03-29
C00390,Customer 00390,25,Female,Pune,Maharashtra,Salaried,Premium,2018-11-04
C00391,Customer 00391,59,Female,Noida,Uttar Pradesh,Retired,Affluent,2022-08-22
C00392,Customer 00392,45,Male,Kolkata,West Bengal,Retired,Premium,2025-02-10
C00393,Customer 00393,30,Female,Noida,Uttar Pradesh,Salaried,Premium,2025-06-03
C00394,Customer 00394,37,Male,New Delhi,Delhi,Business,Mass Affluent,2023-02-13
C00395,Customer 00395,65,Male,Mumbai,Maharashtra,Retired,Premium,2021-12-28
C00396,Customer 00396,38,Male,Lucknow,Uttar Pradesh,Student,Premium,2024-01-06
C00397,Customer 00397,41,Male,Pune,Maharashtra,Self-Employed,Mass,2024-04-24
C00398,Customer 00398,68,Male,New Delhi,Delhi,Self-Employed,Mass,2022-11-22
C00399,Customer 00399,35,Female,Lucknow,Uttar Pradesh,Retired,Premium,2025-03-04
C00400,Customer 00400,66,Male,Chennai,Tamil Nadu,Salaried,Mass,2018-07-10
C00401,Customer 00401,46,Male,Surat,Gujarat,Business,Mass,2021-10-05
C00402,Customer 00402,28,Male,Coimbatore,Tamil Nadu,Salaried,Premium,2018-05-17
C00403,Customer 00403,52,Female,New Delhi,Delhi,Salaried,Mass,2025-01-10
C00404,Customer 00404,34,Female,Kolkata,West Bengal,Salaried,Affluent,2018-03-13
C00405,Customer 00405,68,Male,Jodhpur,Rajasthan,Student,Mass,2021-02-04
C00406,Customer 00406,60,Female,Kolkata,West Bengal,Student,Mass,2020-01-10
C00407,Customer 00407,69,Female,Surat,Gujarat,Business,Mass Affluent,2018-04-27
C00408,Customer 00408,30,Male,Jaipur,Rajasthan,Retired,Mass Affluent,2020-10-27
C00409,Customer 00409,31,Male,Coimbatore,Tamil Nadu,Retired,Affluent,2025-08-07
C00410,Customer 00410,33,Male,New Delhi,Delhi,Student,Affluent,2024-06-07
C00411,Customer 00411,58,Male,New Delhi,Delhi,Retired,Premium,2021-09-11
C00412,Customer 00412,27,Female,Kolkata,West Bengal,Salaried,Mass,2021-11-16
C00413,Customer 00413,70,Female,Noida,Uttar Pradesh,Student,Affluent,2022-01-01
C00414,Customer 00414,23,Male,Ahmedabad,Gujarat,Retired,Mass,2024-08-07
C00415,Customer 00415,23,Female,Chennai,Tamil Nadu,Business,Premium,2021-11-29
C00416,Customer 00416,51,Male,Jodhpur,Rajasthan,Student,Mass,2025-08-30
C00417,Customer 00417,22,Male,Ahmedabad,Gujarat,Student,Mass,2021-02-08
C00418,Customer 00418,25,Male,Kolkata,West Bengal,Business,Premium,2023-06-17
C00419,Customer 00419,70,Male,Jodhpur,Rajasthan,Salaried,Premium,2023-08-03
C00420,Customer 00420,50,Female,Kolkata,West Bengal,Self-Employed,Affluent,2022-05-22
C00421,Customer 00421,36,Male,Chennai,Tamil Nadu,Salaried,Mass,2022-03-24
C00422,Customer 00422,33,Female,Coimbatore,Tamil Nadu,Self-Employed,Mass,2023-03-30
C00423,Customer 00423,59,Male,Jaipur,Rajasthan,Salaried,Affluent,2018-06-18
C00424,Customer 00424,39,Female,Noida,Uttar Pradesh,Business,Affluent,2019-10-06
C00425,Customer 00425,43,Female,Mysuru,Karnataka,Student,Premium,2022-10-02
C00426,Customer 00426,51,Female,New Delhi,Delhi,Salaried,Mass Affluent,2020-07-22
C00427,Customer 00427,48,Female,Kolkata,West Bengal,Business,Mass,2018-02-20
C00428,Customer 00428,39,Female,Hyderabad,Telangana,Student,Mass,2025-02-18
C00429,Customer 00429,47,Female,Coimbatore,Tamil Nadu,Retired,Mass,2024-04-06
C00430,Customer 00430,42,Male,Kolkata,West Bengal,Retired,Premium,2018-11-04
C00431,Customer 00431,27,Female,Noida,Uttar Pradesh,Business,Premium,2025-02-03
C00432,Customer 00432,46,Female,Jaipur,Rajasthan,Salaried,Mass,2018-12-09
C00433,Customer 00433,33,Female,Vijayawada,Andhra Pradesh,Retired,Mass,2024-11-07
C00434,Customer 00434,62,Male,New Delhi,Delhi,Self-Employed,Mass,2018-04-26
C00435,Customer 00435,48,Male,Ahmedabad,Gujarat,Self-Employed,Affluent,2018-11-28
C00436,Customer 00436,47,Female,Mumbai,Maharashtra,Salaried,Premium,2023-06-04
C00437,Customer 00437,39,Male,Ahmedabad,Gujarat,Self-Employed,Premium,2022-10-26
C00438,Customer 00438,38,Male,Pune,Maharashtra,Retired,Premium,2022-09-18
C00439,Customer 00439,69,Female,Warangal,Telangana,Self-Employed,Mass,2019-05-18
C00440,Customer 00440,47,Female,Kolkata,West Bengal,Self-Employed,Mass,2019-09-19
C00441,Customer 00441,41,Female,Hyderabad,Telangana,Business,Premium,2024-10-18
C00442,Customer 00442,58,Female,Chennai,Tamil Nadu,Student,Affluent,2025-06-29
C00443,Customer 00443,56,Male,Bengaluru,Karnataka,Salaried,Mass,2023-07-26
C00444,Customer 00444,66,Female,Vijayawada,Andhra Pradesh,Salaried,Mass Affluent,2022-08-13
C00445,Customer 00445,61,Female,Hyderabad,Telangana,Student,Mass,2022-05-22
C00446,Customer 00446,21,Female,Hyderabad,Telangana,Student,Mass,2023-02-22
C00447,Customer 00447,52,Female,Surat,Gujarat,Salaried,Mass,2018-05-22
C00448,Customer 00448,26,Male,Surat,Gujarat,Salaried,Premium,2024-03-26
C00449,Customer 00449,54,Female,Jodhpur,Rajasthan,Self-Employed,Mass Affluent,2022-09-08
C00450,Customer 00450,29,Male,Hyderabad,Telangana,Salaried,Affluent,2019-09-18
C00451,Customer 00451,53,Female,Kolkata,West Bengal,Retired,Mass,2023-09-19
C00452,Customer 00452,59,Male,Pune,Maharashtra,Self-Employed,Mass,2021-01-18
C00453,Customer 00453,23,Male,Vijayawada,Andhra Pradesh,Retired,Premium,2018-02-28
C00454,Customer 00454,39,Female,Visakhapatnam,Andhra Pradesh,Business,Mass,2020-12-17
C00455,Customer 00455,26,Male,Vijayawada,Andhra Pradesh,Self-Employed,Mass,2021-09-20
C00456,Customer 00456,44,Female,New Delhi,Delhi,Business,Affluent,2023-01-12
C00457,Customer 00457,67,Female,Mysuru,Karnataka,Self-Employed,Affluent,2018-01-21
C00458,Customer 00458,63,Male,Mysuru,Karnataka,Self-Employed,Mass,2021-05-15
C00459,Customer 00459,53,Male,Kolkata,West Bengal,Student,Mass,2018-06-01
C00460,Customer 00460,68,Female,Coimbatore,Tamil Nadu,Business,Premium,2024-07-26
C00461,Customer 00461,32,Female,Surat,Gujarat,Retired,Affluent,2024-03-14
C00462,Customer 00462,66,Male,Coimbatore,Tamil Nadu,Business,Premium,2020-01-01
C00463,Customer 00463,29,Male,Chennai,Tamil Nadu,Self-Employed,Mass,2024-09-05
C00464,Customer 00464,39,Female,New Delhi,Delhi,Student,Mass Affluent,2022-05-29
C00465,Customer 00465,49,Male,Noida,Uttar Pradesh,Self-Employed,Mass Affluent,2020-03-30
C00466,Customer 00466,28,Female,Ahmedabad,Gujarat,Business,Mass Affluent,2020-09-02
C00467,Customer 00467,63,Female,Coimbatore,Tamil Nadu,Self-Employed,Affluent,2022-09-11
C00468,Customer 00468,62,Male,Bengaluru,Karnataka,Salaried,Mass Affluent,2021-03-09
C00469,Customer 00469,27,Female,New Delhi,Delhi,Salaried,Affluent,2024-10-12
C00470,Customer 00470,34,Female,Jodhpur,Rajasthan,Business,Mass Affluent,2018-03-05
C00471,Customer 00471,54,Male,Bengaluru,Karnataka,Self-Employed,Affluent,2020-10-25
C00472,Customer 00472,21,Female,Noida,Uttar Pradesh,Self-Employed,Premium,2024-03-24
C00473,Customer 00473,34,Male,Warangal,Telangana,Retired,Mass Affluent,2025-03-19
C00474,Customer 00474,32,Male,Hyderabad,Telangana,Salaried,Mass,2022-04-18
C00475,Customer 00475,60,Female,Bengaluru,Karnataka,Self-Employed,Premium,2024-03-26
C00476,Customer 00476,23,Male,Vijayawada,Andhra Pradesh,Salaried,Mass,2022-03-08
C00477,Customer 00477,29,Female,New Delhi,Delhi,Business,Mass,2018-06-27
C00478,Customer 00478,26,Male,Visakhapatnam,Andhra Pradesh,Salaried,Mass Affluent,2019-07-27
C00479,Customer 00479,42,Female,Jodhpur,Rajasthan,Student,Mass,2019-09-28
C00480,Customer 00480,55,Male,Ahmedabad,Gujarat,Business,Premium,2021-03-17
C00481,Customer 00481,42,Female,New Delhi,Delhi,Business,Affluent,2025-03-10
C00482,Customer 00482,33,Female,New Delhi,Delhi,Student,Mass,2023-06-19
C00483,Customer 00483,38,Female,Coimbatore,Tamil Nadu,Student,Premium,2019-08-17
C00484,Customer 00484,49,Male,Mysuru,Karnataka,Retired,Mass,2021-10-26
C00485,Customer 00485,24,Female,Visakhapatnam,Andhra Pradesh,Salaried,Premium,2024-06-23
C00486,Customer 00486,70,Male,Bengaluru,Karnataka,Salaried,Mass Affluent,2019-06-02
C00487,Customer 00487,56,Female,Mumbai,Maharashtra,Retired,Premium,2018-05-04
C00488,Customer 00488,28,Female,Jaipur,Rajasthan,Student,Mass,2024-02-22
C00489,Customer 00489,59,Female,Bengaluru,Karnataka,Retired,Mass,2023-10-28
C00490,Customer 00490,33,Male,Surat,Gujarat,Self-Employed,Mass,2021-12-31
C00491,Customer 00491,70,Female,Surat,Gujarat,Salaried,Mass,2020-05-25
C00492,Customer 00492,37,Female,Mysuru,Karnataka,Business,Premium,2021-11-06
C00493,Customer 00493,40,Male,Kolkata,West Bengal,Retired,Mass Affluent,2022-08-08
C00494,Customer 00494,67,Male,Mysuru,Karnataka,Business,Mass Affluent,2022-01-04
C00495,Customer 00495,49,Female,Kolkata,West Bengal,Salaried,Premium,2022-01-02
C00496,Customer 00496,38,Male,Noida,Uttar Pradesh,Self-Employed,Premium,2025-02-23
C00497,Customer 00497,56,Female,Coimbatore,Tamil Nadu,Business,Affluent,2025-01-15
C00498,Customer 00498,26,Male,Jodhpur,Rajasthan,Self-Employed,Affluent,2019-01-16
C00499,Customer 00499,60,Female,New Delhi,Delhi,Salaried,Mass,2025-02-04
C00500,Customer 00500,54,Female,New Delhi,Delhi,Salaried,Affluent,2022-08-11
C00501,Customer 00501,28,Female,Chennai,Tamil Nadu,Salaried,Mass,2019-09-14
C00502,Customer 00502,23,Male,Lucknow,Uttar Pradesh,Retired,Affluent,2021-12-24
C00503,Customer 00503,34,Male,Warangal,Telangana,Retired,Mass,2019-11-01
C00504,Customer 00504,44,Female,Vijayawada,Andhra Pradesh,Business,Premium,2019-04-24
C00505,Customer 00505,23,Male,Noida,Uttar Pradesh,Salaried,Premium,2018-06-10
C00506,Customer 00506,31,Female,Chennai,Tamil Nadu,Business,Affluent,2025-03-15
C00507,Customer 00507,24,Female,Lucknow,Uttar Pradesh,Retired,Affluent,2020-08-12
C00508,Customer 00508,26,Male,Jodhpur,Rajasthan,Self-Employed,Affluent,2020-04-22
C00509,Customer 00509,62,Female,Kolkata,West Bengal,Student,Mass Affluent,2024-02-24
C00510,Customer 00510,58,Male,Lucknow,Uttar Pradesh,Salaried,Mass,2024-04-15
C00511,Customer 00511,24,Female,Mumbai,Maharashtra,Self-Employed,Mass Affluent,2019-12-13
C00512,Customer 00512,25,Female,Bengaluru,Karnataka,Salaried,Mass Affluent,2023-08-20
C00513,Customer 00513,26,Male,New Delhi,Delhi,Retired,Mass,2018-08-15
C00514,Customer 00514,29,Female,Surat,Gujarat,Business,Mass,2023-06-19
C00515,Customer 00515,35,Male,Lucknow,Uttar Pradesh,Self-Employed,Mass,2025-03-23
C00516,Customer 00516,61,Male,Ahmedabad,Gujarat,Self-Employed,Premium,2020-09-07
C00517,Customer 00517,60,Female,Visakhapatnam,Andhra Pradesh,Student,Premium,2022-09-20
C00518,Customer 00518,49,Female,Surat,Gujarat,Retired,Premium,2024-08-03
C00519,Customer 00519,53,Female,Surat,Gujarat,Business,Mass Affluent,2022-09-07
C00520,Customer 00520,59,Female,Mumbai,Maharashtra,Student,Mass,2021-04-02
C00521,Customer 00521,69,Male,Noida,Uttar Pradesh,Student,Mass,2022-04-23
C00522,Customer 00522,24,Female,Kolkata,West Bengal,Retired,Premium,2020-09-20
C00523,Customer 00523,22,Female,New Delhi,Delhi,Salaried,Mass Affluent,2023-01-11
C00524,Customer 00524,39,Female,Mumbai,Maharashtra,Salaried,Affluent,2024-06-11
C00525,Customer 00525,29,Male,Noida,Uttar Pradesh,Business,Mass,2020-05-11
C00526,Customer 00526,24,Male,Kolkata,West Bengal,Salaried,Premium,2021-07-01
C00527,Customer 00527,23,Female,Chennai,Tamil Nadu,Student,Mass,2018-11-12
C00528,Customer 00528,32,Female,New Delhi,Delhi,Retired,Premium,2020-03-20
C00529,Customer 00529,62,Male,Jodhpur,Rajasthan,Self-Employed,Mass Affluent,2025-07-05
C00530,Customer 00530,52,Male,Pune,Maharashtra,Salaried,Mass Affluent,2019-01-12
C00531,Customer 00531,41,Female,Surat,Gujarat,Student,Mass,2024-06-09
C00532,Customer 00532,28,Female,Surat,Gujarat,Self-Employed,Mass,2021-01-29
C00533,Customer 00533,68,Female,Chennai,Tamil Nadu,Business,Affluent,2019-10-29
C00534,Customer 00534,37,Female,Kolkata,West Bengal,Salaried,Affluent,2021-03-22
C00535,Customer 00535,38,Female,New Delhi,Delhi,Business,Premium,2025-05-07
C00536,Customer 00536,40,Male,Warangal,Telangana,Self-Employed,Mass,2023-02-23
C00537,Customer 00537,69,Female,Coimbatore,Tamil Nadu,Self-Employed,Affluent,2018-08-14
C00538,Customer 00538,67,Female,Ahmedabad,Gujarat,Business,Affluent,2025-04-18
C00539,Customer 00539,58,Male,New Delhi,Delhi,Retired,Premium,2018-10-02
C00540,Customer 00540,46,Male,Visakhapatnam,Andhra Pradesh,Salaried,Premium,2023-12-09
C00541,Customer 00541,68,Male,Hyderabad,Telangana,Self-Employed,Mass,2018-02-25
C00542,Customer 00542,22,Female,Warangal,Telangana,Salaried,Mass,2019-07-05
C00543,Customer 00543,46,Male,Coimbatore,Tamil Nadu,Retired,Affluent,2023-06-04
C00544,Customer 00544,60,Male,Lucknow,Uttar Pradesh,Self-Employed,Affluent,2022-12-22
C00545,Customer 00545,32,Male,Kolkata,West Bengal,Business,Mass,2022-09-25
C00546,Customer 00546,30,Female,New Delhi,Delhi,Business,Mass Affluent,2019-12-17
C00547,Customer 00547,62,Male,Mysuru,Karnataka,Self-Employed,Premium,2022-08-02
C00548,Customer 00548,22,Male,New Delhi,Delhi,Student,Affluent,2024-02-06
C00549,Customer 00549,52,Female,Mysuru,Karnataka,Student,Mass Affluent,2023-05-20
C00550,Customer 00550,50,Male,Jaipur,Rajasthan,Salaried,Premium,2024-02-10
C00551,Customer 00551,53,Male,Mumbai,Maharashtra,Student,Mass,2018-03-24
C00552,Customer 00552,45,Male,Kolkata,West Bengal,Business,Mass,2022-07-25
C00553,Customer 00553,39,Female,Surat,Gujarat,Salaried,Affluent,2025-04-06
C00554,Customer 00554,48,Female,Jodhpur,Rajasthan,Student,Affluent,2022-08-01
C00555,Customer 00555,63,Female,Ahmedabad,Gujarat,Retired,Mass,2024-11-11
C00556,Customer 00556,49,Female,Surat,Gujarat,Student,Mass,2021-05-19
C00557,Customer 00557,55,Male,Pune,Maharashtra,Self-Employed,Mass,2024-04-09
C00558,Customer 00558,56,Female,Jodhpur,Rajasthan,Self-Employed,Mass Affluent,2020-09-06
C00559,Customer 00559,21,Male,Mumbai,Maharashtra,Salaried,Mass Affluent,2025-01-22
C00560,Customer 00560,41,Male,Vijayawada,Andhra Pradesh,Student,Mass,2025-06-18
C00561,Customer 00561,53,Female,Noida,Uttar Pradesh,Business,Mass,2020-09-10
C00562,Customer 00562,53,Female,Ahmedabad,Gujarat,Student,Premium,2023-05-26
C00563,Customer 00563,63,Male,Coimbatore,Tamil Nadu,Self-Employed,Mass Affluent,2021-03-30
C00564,Customer 00564,49,Male,Hyderabad,Telangana,Retired,Mass,2020-04-02
C00565,Customer 00565,43,Female,Hyderabad,Telangana,Self-Employed,Mass,2020-05-27
C00566,Customer 00566,28,Female,Jaipur,Rajasthan,Salaried,Premium,2022-05-15
C00567,Customer 00567,44,Male,Mysuru,Karnataka,Salaried,Mass,2018-01-13
