transaction_id,account_id,transaction_date,transaction_type,transaction_amount,channel,transaction_status
T0000333,A003594,2025-01-18 02:00:00,Transfer,2847.04,Internet Banking,Completed
T0000334,A005939,2025-10-30 16:00:00,Withdrawal,5199.77,Branch,Completed
T0000335,A005095,2025-06-08 13:00:00,Withdrawal,5642.38,Branch,Completed
T0000336,A002161,2025-11-24 07:00:00,ATM Withdrawal,656.72,Branch,Completed
T0000337,A006509,2025-03-15 03:00:00,Card Payment,5425.34,POS,Failed
T0000338,A000580,2025-09-11 03:00:00,Deposit,12848.67,Mobile App,Completed
T0000339,A001369,2025-08-15 14:00:00,UPI,14905.81,POS,Completed
T0000340,A002013,2025-01-20 10:00:00,Deposit,2343.6,Mobile App,Completed
T0000341,A003063,2025-03-02 00:00:00,Withdrawal,6596.06,ATM,Failed
T0000342,A003175,2025-04-20 12:00:00,Transfer,7603.97,POS,Completed
T0000343,A006567,2025-12-04 11:00:00,Withdrawal,30525.5,POS,Failed
T0000344,A002852,2025-09-14 02:00:00,Deposit,2417.27,ATM,Completed
T0000345,A004324,2025-06-27 04:00:00,UPI,6604.82,ATM,Completed
T0000346,A002599,2025-08-03 16:00:00,ATM Withdrawal,13327.21,Internet Banking,Completed
T0000347,A003778,2025-07-11 06:00:00,UPI,4758.91,Mobile App,Failed
T0000348,A001587,2025-12-31 05:00:00,Withdrawal,3346.74,ATM,Completed
T0000349,A000045,2025-02-26 22:00:00,Withdrawal,11575.41,Mobile App,Completed
T0000350,A001778,2025-04-29 23:00:00,Transfer,9920.68,POS,Completed
T0000351,A006584,2025-06-28 02:00:00,Transfer,28366.47,Internet Banking,Failed
T0000352,A004970,2025-09-02 20:00:00,Deposit,4485.18,Internet Banking,Completed
T0000353,A003154,2025-11-01 19:00:00,UPI,5710.02,POS,Completed
T0000354,A001333,2025-02-03 05:00:00,Card Payment,6636.01,Branch,Completed
T0000355,A003331,2025-02-17 12:00:00,Deposit,8124.37,Branch,Completed
T0000356,A005437,2025-08-23 01:00:00,Card Payment,1091.22,POS,Failed
T0000357,A005249,2025-12-31 19:00:00,ATM Withdrawal,4327.99,Internet Banking,Completed
T0000358,A001364,2025-04-27 21:00:00,ATM Withdrawal,1408.61,Internet Banking,Completed
T0000359,A002981,2025-11-28 23:00:00,Deposit,4795.62,ATM,Completed
T0000360,A003554,2025-08-18 13:00:00,Transfer,9446.06,Branch,Completed
T0000361,A002183,2025-09-13 21:00:00,ATM Withdrawal,32703.49,Branch,Completed
T0000362,A004022,2025-05-14 14:00:00,Withdrawal,7612.25,Mobile App,Failed
T0000363,A003456,2025-06-03 12:00:00,ATM Withdrawal,3313.06,Branch,Completed
T0000364,A002011,2025-09-26 17:00:00,Deposit,4871.85,Branch,Completed
T0000365,A000639,2025-09-19 14:00:00,Withdrawal,7766.23,POS,Completed
T0000366,A006647,2025-07-21 09:00:00,ATM Withdrawal,1369.34,ATM,Completed
T0000367,A003576,2025-10-11 19:00:00,ATM Withdrawal,66111.54,Branch,Completed
T0000368,A004190,2025-04-09 11:00:00,ATM Withdrawal,6126.61,ATM,Failed
T0000369,A001395,2025-03-24 08:00:00,Deposit,2167.42,Branch,Completed
T0000370,A004153,2025-07-17 03:00:00,ATM Withdrawal,7273.94,Internet Banking,Completed
T0000371,A004491,2025-08-29 18:00:00,Card Payment,3631.87,ATM,Failed
T0000372,A004655,2025-01-04 18:00:00,ATM Withdrawal,1193.39,Mobile App,Failed
T0000373,A000021,2025-05-16 07:00:00,Transfer,13318.26,ATM,Completed
T0000374,A000768,2025-07-07 20:00:00,Withdrawal,2435.95,Branch,Failed
T0000375,A000381,2025-08-15 15:00:00,ATM Withdrawal,7063.89,Internet Banking,Completed
T0000376,A003820,2025-02-28 19:00:00,Withdrawal,3044.94,Internet Banking,Completed
T0000377,A004385,2025-08-02 01:00:00,ATM Withdrawal,2148.42,Internet Banking,Completed
T0000378,A002110,2025-01-01 02:00:00,Withdrawal,4048.77,Internet Banking,Completed
T0000379,A005448,2025-11-18 05:00:00,Transfer,1030.39,POS,Completed
T0000380,A001635,2025-01-08 11:00:00,UPI,5332.94,Mobile App,Completed
T0000381,A006005,2025-12-26 07:00:00,Transfer,7885.2,Internet Banking,Completed
T0000382,A004497,2025-08-05 15:00:00,UPI,4468.91,POS,Completed
T0000383,A005421,2025-02-28 15:00:00,UPI,20116.48,Mobile App,Failed
T0000384,A000787,2025-02-22 11:00:00,ATM Withdrawal,6564.37,Internet Banking,Completed
T0000385,A002642,2025-09-21 13:00:00,Transfer,8941.94,ATM,Failed
T0000386,A001968,2025-02-10 20:00:00,UPI,949.25,Mobile App,Failed
T0000387,A000720,2025-12-17 08:00:00,Withdrawal,1699.57,POS,Completed
T0000388,A001617,2025-07-29 08:00:00,Card Payment,49087.65,POS,Failed
T0000389,A000410,2025-02-23 12:00:00,Deposit,954.44,ATM,Failed
T0000390,A000639,2025-11-07 11:00:00,Withdrawal,538.68,POS,Completed
T0000391,A004956,2025-03-26 15:00:00,UPI,15273.14,POS,Failed
T0000392,A002956,2025-07-06 03:00:00,Card Payment,2039.52,ATM,Completed
T0000393,A005198,2025-04-21 08:00:00,Deposit,7253.56,Mobile App,Completed
T0000394,A002573,2025-04-13 03:00:00,ATM Withdrawal,2907.29,Branch,Completed
T0000395,A004698,2025-06-01 18:00:00,Deposit,6931.23,ATM,Completed
T0000396,A006721,2025-12-21 12:00:00,ATM Withdrawal,9091.74,Branch,Failed
T0000397,A000506,2025-12-17 15:00:00,Transfer,4469.95,Branch,Failed
T0000398,A002135,2025-06-07 23:00:00,Withdrawal,7242.52,ATM,Completed
T0000399,A003685,2025-08-21 11:00:00,Withdrawal,1791.31,POS,Completed
T0000400,A006431,2025-11-27 03:00:00,Deposit,33642.5,Branch,Completed
T0000401,A000657,2025-07-14 14:00:00,ATM Withdrawal,7874.95,POS,Completed
T0000402,A004585,2025-06-26 22:00:00,Withdrawal,763.28,Branch,Completed
T0000403,A000711,2025-08-07 12:00:00,Card Payment,6954.08,Mobile App,Completed
T0000404,A002896,2025-01-09 01:00:00,Deposit,1621.19,POS,Completed
T0000405,A006781,2025-10-18 05:00:00,Transfer,4802.65,Branch,Completed
T0000406,A005806,2025-01-07 06:00:00,Card Payment,10016.28,ATM,Completed
T0000407,A003333,2025-07-25 08:00:00,Withdrawal,14255.6,POS,Completed
T0000408,A004838,2025-02-28 02:00:00,Transfer,12798.06,ATM,Completed
T0000409,A000935,2025-10-20 19:00:00,Withdrawal,5163.27,Internet Banking,Completed
T0000410,A004441,2025-02-24 12:00:00,Withdrawal,744.73,POS,Completed
T0000411,A005308,2025-04-06 12:00:00,Withdrawal,2134.65,ATM,Completed
T0000412,A002542,2025-01-13 08:00:00,ATM Withdrawal,11540.7,Branch,Failed
T0000413,A000151,2025-07-09 00:00:00,ATM Withdrawal,6394.86,POS,Failed
T0000414,A002192,2025-06-22 14:00:00,ATM Withdrawal,6478.54,ATM,Completed
T0000415,A006539,2025-12-14 06:00:00,Transfer,15252.07,Branch,Completed
T0000416,A005134,2025-07-19 13:00:00,Withdrawal,581.62,Branch,Failed
T0000417,A003596,2025-10-26 05:00:00,Card Payment,3563.11,Mobile App,Failed
T0000418,A002354,2025-11-01 08:00:00,Withdrawal,881.97,ATM,Completed
T0000419,A005716,2025-01-06 23:00:00,Deposit,3717.93,ATM,Completed
T0000420,A005482,2025-12-10 11:00:00,ATM Withdrawal,28028.41,Branch,Completed
T0000421,A005149,2025-08-04 19:00:00,Deposit,8883.23,Internet Banking,Failed
T0000422,A002146,2025-05-05 06:00:00,UPI,3830.7,Internet Banking,Completed
T0000423,A005232,2025-03-21 06:00:00,ATM Withdrawal,7789.29,POS,Completed
T0000424,A004202,2025-05-31 11:00:00,Transfer,8194.56,ATM,Failed
T0000425,A000421,2025-02-05 03:00:00,Card Payment,5236.72,Internet Banking,Completed
T0000426,A002870,2025-01-03 04:00:00,Card Payment,3342.74,POS,Completed
T0000427,A006167,2025-03-01 21:00:00,ATM Withdrawal,1935.9,POS,Completed
T0000428,A006880,2025-04-07 21:00:00,ATM Withdrawal,5395.22,Internet Banking,Completed
T0000429,A001750,2025-07-05 10:00:00,UPI,2168.29,POS,Completed
T0000430,A003014,2025-09-07 06:00:00,Deposit,6134.71,POS,Completed
T0000431,A001514,2025-03-06 18:00:00,Deposit,2778.86,ATM,Completed
T0000432,A002557,2025-08-08 03:00:00,ATM Withdrawal,2245.69,ATM,Completed
T0000433,A005400,2025-06-03 16:00:00,ATM Withdrawal,16799.63,Branch,Completed
T0000434,A006562,2025-03-03 16:00:00,Card Payment,1853.94,Mobile App,Completed
T0000435,A005759,2025-05-15 15:00:00,ATM Withdrawal,1210.19,Branch,Completed
T0000436,A004634,2025-09-26 06:00:00,Card Payment,3290.2,Branch,Failed
T0000437,A003986,2025-02-15 01:00:00,Transfer,23301.21,ATM,Failed
T0000438,A000990,2025-10-01 23:00:00,Transfer,6134.93,ATM,Failed
T0000439,A000394,2025-09-13 16:00:00,UPI,2353.38,Mobile App,Failed
T0000440,A005156,2025-06-25 01:00:00,UPI,16380.75,Branch,Completed
T0000441,A002660,2025-08-25 03:00:00,Deposit,10109.3,Mobile App,Completed
T0000442,A004832,2025-08-25 10:00:00,Transfer,47556.63,Branch,Completed
T0000443,A001725,2025-03-27 10:00:00,Transfer,13638.71,POS,Completed
T0000444,A004532,2025-05-13 07:00:00,Deposit,1502.59,Branch,Completed
T0000445,A001990,2025-03-12 16:00:00,Deposit,6654.89,POS,Completed
T0000446,A002688,2025-08-13 10:00:00,Transfer,1433.08,ATM,Completed
T0000447,A005475,2025-12-24 09:00:00,Transfer,4905.92,POS,Failed
T0000448,A002715,2025-06-20 11:00:00,Transfer,5552.7,Mobile App,Completed
T0000449,A000722,2025-02-20 04:00:00,Deposit,3407.02,Branch,Completed
T0000450,A002808,2025-03-17 12:00:00,Transfer,1795.62,ATM,Completed
T0000451,A005808,2025-07-08 00:00:00,UPI,7855.83,POS,Completed
T0000452,A001139,2025-03-27 09:00:00,Card Payment,3045.23,ATM,Failed
T0000453,A000285,2025-12-18 05:00:00,UPI,2355.87,ATM,Completed
T0000454,A002752,2025-04-06 17:00:00,ATM Withdrawal,2724.35,Mobile App,Completed
T0000455,A001280,2025-10-08 20:00:00,Withdrawal,7160.21,Branch,Failed
T0000456,A000524,2025-08-10 12:00:00,Transfer,2355.17,Branch,Failed
T0000457,A000582,2025-12-05 19:00:00,Transfer,8002.16,Internet Banking,Completed
T0000458,A000259,2025-12-21 19:00:00,Withdrawal,3467.07,Internet Banking,Completed
T0000459,A005726,2025-09-02 20:00:00,ATM Withdrawal,10025.82,Internet Banking,Completed
T0000460,A004021,2025-09-22 01:00:00,Deposit,40844.09,Mobile App,Completed
T0000461,A001812,2025-04-12 22:00:00,Transfer,5261.09,Internet Banking,Completed
T0000462,A004959,2025-07-15 04:00:00,Transfer,8970.72,Mobile App,Failed
T0000463,A004633,2025-03-14 23:00:00,Deposit,1927.08,Mobile App,Completed
T0000464,A000188,2025-12-13 01:00:00,ATM Withdrawal,3853.03,Internet Banking,Completed
T0000465,A002588,2025-10-17 02:00:00,Deposit,29304.52,POS,Failed
T0000466,A000274,2025-11-24 00:00:00,Transfer,3400.01,ATM,Completed
T0000467,A004100,2025-09-23 02:00:00,ATM Withdrawal,2784.68,POS,Completed
T0000468,A004785,2025-08-11 04:00:00,Card Payment,2257.16,Internet Banking,Failed
T0000469,A000820,2025-06-27 13:00:00,ATM Withdrawal,4023.99,ATM,Completed
T0000470,A005322,2025-05-17 01:00:00,Withdrawal,2153.07,Mobile App,Completed
T0000471,A001213,2025-09-10 00:00:00,Transfer,5312.08,Mobile App,Completed
T0000472,A003663,2025-03-14 10:00:00,Withdrawal,12189.92,ATM,Failed
T0000473,A004966,2025-07-10 02:00:00,Deposit,7571.85,Mobile App,Completed
T0000474,A002264,2025-03-15 06:00:00,Deposit,6818.3,Branch,Completed
T0000475,A005754,2025-11-29 10:00:00,Withdrawal,9562.61,POS,Completed
T0000476,A004654,2025-10-15 14:00:00,Deposit,1183.73,Mobile App,Completed
T0000477,A000594,2025-08-26 01:00:00,Deposit,5290.55,Mobile App,Completed
T0000478,A003553,2025-12-29 05:00:00,UPI,5453.43,Mobile App,Completed
T0000479,A003012,2025-01-05 04:00:00,ATM Withdrawal,675.22,Branch,Completed
T0000480,A000767,2025-05-05 13:00:00,Withdrawal,10974.68,Branch,Failed
T0000481,A006282,2025-10-08 15:00:00,Withdrawal,3631.01,ATM,Completed
T0000482,A006874,2025-06-17 15:00:00,Transfer,5657.13,Mobile App,Completed
T0000483,A005421,2025-05-29 05:00:00,ATM Withdrawal,7087.06,Mobile App,Completed
T0000484,A004123,2025-09-15 17:00:00,Card Payment,4208.63,Mobile App,Completed
T0000485,A003516,2025-12-02 06:00:00,UPI,3962.06,POS,Completed
T0000486,A001157,2025-07-27 09:00:00,Transfer,4273.01,Branch,Completed
T0000487,A000244,2025-11-23 00:00:00,Withdrawal,4053.08,POS,Failed
T0000488,A006903,2025-05-06 01:00:00,UPI,2830.82,Branch,Completed
T0000489,A005065,2025-04-09 02:00:00,Withdrawal,10884.22,Branch,Failed
T0000490,A001160,2025-01-09 04:00:00,Withdrawal,14438.81,ATM,Completed
T0000491,A002198,2025-09-12 12:00:00,Card Payment,3290.18,POS,Completed
T0000492,A003256,2025-09-14 04:00:00,Transfer,18452.52,Branch,Completed
T0000493,A000734,2025-06-05 14:00:00,ATM Withdrawal,8548.55,Mobile App,Completed
T0000494,A006125,2025-08-16 15:00:00,Deposit,5803.57,POS,Failed
T0000495,A001030,2025-07-11 06:00:00,UPI,8263.64,Mobile App,Completed
T0000496,A005601,2025-09-23 12:00:00,ATM Withdrawal,10094.83,ATM,Completed
T0000497,A001354,2025-03-17 02:00:00,Withdrawal,2106.94,Internet Banking,Failed
T0000498,A005237,2025-03-11 01:00:00,ATM Withdrawal,23640.81,POS,Completed
T0000499,A003968,2025-09-23 12:00:00,Card Payment,6161.03,Branch,Completed
T0000500,A006195,2025-03-31 12:00:00,ATM Withdrawal,1321.76,Mobile App,Failed
T0000501,A004524,2025-06-01 06:00:00,Transfer,17219.83,Internet Banking,Completed
T0000502,A000560,2025-03-08 17:00:00,Deposit,28853.98,ATM,Completed
T0000503,A006988,2025-02-27 17:00:00,Transfer,1115.98,Internet Banking,Completed
T0000504,A000614,2025-01-19 18:00:00,Transfer,3425.0,ATM,Completed
T0000505,A006296,2025-09-30 16:00:00,ATM Withdrawal,1695.7,Internet Banking,Completed
T0000506,A001313,2025-03-16 23:00:00,Transfer,8610.89,Mobile App,Failed
T0000507,A005132,2025-08-18 11:00:00,Deposit,9524.35,Mobile App,Completed
T0000508,A005707,2025-08-05 17:00:00,Deposit,1225.22,Branch,Completed
T0000509,A003899,2025-08-27 01:00:00,ATM Withdrawal,951.64,Internet Banking,Failed
T0000510,A005450,2025-06-21 01:00:00,Deposit,4569.23,Internet Banking,Completed
T0000511,A001075,2025-06-22 12:00:00,UPI,2431.58,Internet Banking,Completed
T0000512,A003674,2025-11-23 23:00:00,Card Payment,1847.46,POS,Completed
T0000513,A003151,2025-04-24 08:00:00,UPI,11610.95,Internet Banking,Failed
T0000514,A004341,2025-12-10 00:00:00,Transfer,1938.18,Internet Banking,Completed
T0000515,A006155,2025-08-27 02:00:00,Card Payment,11443.18,POS,Failed
T0000516,A003989,2025-02-15 19:00:00,UPI,43860.25,Branch,Completed
T0000517,A002074,2025-12-22 10:00:00,ATM Withdrawal,7350.57,POS,Completed
T0000518,A002437,2025-04-19 20:00:00,Transfer,4668.97,Branch,Completed
T0000519,A005053,2025-01-03 07:00:00,Withdrawal,10214.67,POS,Failed
T0000520,A006071,2025-02-18 18:00:00,Deposit,4041.4,Internet Banking,Failed
T0000521,A002205,2025-05-18 19:00:00,Card Payment,1539.33,Branch,Failed
T0000522,A005489,2025-11-16 21:00:00,ATM Withdrawal,2579.73,Internet Banking,Completed
T0000523,A003890,2025-10-16 03:00:00,Transfer,2599.0,Branch,Completed
T0000524,A006096,2025-08-24 12:00:00,Transfer,15436.52,Branch,Completed
T0000525,A005797,2025-11-13 23:00:00,Withdrawal,11597.28,POS,Completed
T0000526,A003016,2025-04-05 17:00:00,Card Payment,1648.12,Mobile App,Completed
T0000527,A005111,2025-05-17 05:00:00,Deposit,7855.58,ATM,Completed
T0000528,A004318,2025-02-09 03:00:00,Deposit,11883.76,Internet Banking,Completed
T0000529,A001796,2025-04-29 16:00:00,Deposit,21181.62,Branch,Completed
T0000530,A006142,2025-06-18 07:00:00,UPI,16459.76,Mobile App,Completed
T0000531,A005758,2025-03-10 01:00:00,UPI,12308.88,Branch,Completed
T0000532,A005307,2025-05-28 00:00:00,UPI,2206.65,Internet Banking,Completed
T0000533,A005193,2025-12-17 01:00:00,UPI,955.45,POS,Completed
T0000534,A003446,2025-10-08 10:00:00,Card Payment,2632.81,Mobile App,Failed
T0000535,A003042,2025-09-14 16:00:00,Card Payment,6181.42,Mobile App,Failed
T0000536,A000252,2025-06-03 14:00:00,Deposit,5706.87,Branch,Completed
T0000537,A006997,2025-12-25 08:00:00,Deposit,28629.17,Mobile App,Completed
T0000538,A000843,2025-12-14 10:00:00,Withdrawal,4472.56,Branch,Completed
T0000539,A004632,2025-05-26 05:00:00,Transfer,1809.9,ATM,Completed
T0000540,A004629,2025-02-21 12:00:00,ATM Withdrawal,16906.25,Mobile App,Completed
T0000541,A003830,2025-06-05 16:00:00,Withdrawal,8163.02,POS,Completed
T0000542,A000576,2025-04-25 13:00:00,ATM Withdrawal,14620.97,Internet Banking,Failed
T0000543,A003908,2025-12-14 21:00:00,Card Payment,2074.71,Branch,Completed
T0000544,A002539,2025-07-22 16:00:00,Withdrawal,2381.76,Internet Banking,Completed
T0000545,A005489,2025-05-06 18:00:00,UPI,31644.01,POS,Completed
T0000546,A003925,2025-08-13 00:00:00,UPI,7089.94,Branch,Completed
T0000547,A003871,2025-03-30 17:00:00,ATM Withdrawal,12303.15,POS,Completed
T0000548,A002041,2025-05-18 18:00:00,Withdrawal,17322.0,Branch,Completed
T0000549,A002519,2025-01-26 06:00:00,Deposit,3384.41,POS,Completed
T0000550,A004308,2025-09-12 05:00:00,UPI,2494.29,Internet Banking,Completed
T0000551,A006627,2025-03-14 19:00:00,Transfer,4765.25,Mobile App,Failed
T0000552,A005367,2025-02-10 14:00:00,Transfer,3573.42,Branch,Completed
T0000553,A002485,2025-09-06 01:00:00,Withdrawal,8996.18,POS,Completed
T0000554,A005302,2025-11-17 09:00:00,UPI,12673.86,POS,Completed
T0000555,A001173,2025-10-26 07:00:00,Withdrawal,14495.48,Branch,Failed
T0000556,A003733,2025-06-03 05:00:00,Card Payment,8115.76,Internet Banking,Completed
T0000557,A002106,2025-05-14 01:00:00,UPI,6928.33,ATM,Completed
T0000558,A002666,2025-09-30 04:00:00,Transfer,10371.31,Mobile App,Completed
T0000559,A003003,2025-10-04 10:00:00,Card Payment,8959.05,Mobile App,Completed
T0000560,A000171,2025-08-29 19:00:00,UPI,2169.49,ATM,Completed
T0000561,A003373,2025-08-31 10:00:00,Withdrawal,832.19,Internet Banking,Completed
T0000562,A001002,2025-07-13 04:00:00,Withdrawal,3560.89,Internet Banking,Failed
T0000563,A005733,2025-08-12 00:00:00,Card Payment,3841.65,Internet Banking,Failed
T0000564,A000633,2025-11-04 20:00:00,ATM Withdrawal,3746.71,POS,Failed
T0000565,A000698,2025-03-01 22:00:00,Withdrawal,17555.75,Branch,Failed
T0000566,A005712,2025-12-30 02:00:00,Card Payment,2476.23,Internet Banking,Failed
T0000567,A006309,2025-08-11 16:00:00,ATM Withdrawal,27922.07,Mobile App,Completed
T0000568,A006171,2025-04-12 19:00:00,Transfer,4903.86,POS,Completed
T0000569,A002748,2025-05-11 19:00:00,Deposit,2757.51,Branch,Completed
T0000570,A003810,2025-01-26 08:00:00,Deposit,4703.83,Mobile App,Failed
T0000571,A002115,2025-01-20 05:00:00,UPI,1960.44,POS,Failed
T0000572,A000038,2025-10-22 17:00:00,Transfer,12478.06,Internet Banking,Completed
T0000573,A005404,2025-07-07 14:00:00,ATM Withdrawal,2424.67,ATM,Completed
T0000574,A006908,2025-07-30 04:00:00,UPI,2549.8,POS,Completed
T0000575,A003641,2025-09-05 06:00:00,UPI,12594.73,ATM,Completed
T0000576,A000303,2025-06-15 04:00:00,UPI,26875.92,ATM,Completed
T0000577,A004335,2025-03-31 12:00:00,ATM Withdrawal,5443.47,POS,Completed
T0000578,A000901,2025-02-23 23:00:00,UPI,14938.75,ATM,Completed
T0000579,A001977,2025-05-14 09:00:00,UPI,3795.37,Mobile App,Completed
T0000580,A006265,2025-06-30 21:00:00,Card Payment,5716.2,Branch,Completed
T0000581,A003731,2025-04-18 08:00:00,UPI,1835.58,Branch,Completed
T0000582,A000103,2025-05-31 22:00:00,Card Payment,1236.57,POS,Failed
T0000583,A005762,2025-02-08 10:00:00,ATM Withdrawal,4849.7,POS,Completed
T0000584,A006731,2025-02-04 12:00:00,Card Payment,2462.47,Branch,Completed
T0000585,A003939,2025-08-30 21:00:00,Deposit,2928.01,Mobile App,Completed
T0000586,A005654,2025-07-28 07:00:00,UPI,4640.74,Branch,Completed
T0000587,A004240,2025-09-22 03:00:00,UPI,2743.68,Mobile App,Completed
T0000588,A001657,2025-08-29 14:00:00,Transfer,9723.36,Mobile App,Completed
T0000589,A001793,2025-05-11 12:00:00,UPI,839.27,Branch,Completed
T0000590,A001094,2025-12-19 02:00:00,Deposit,3437.72,Internet Banking,Completed
T0000591,A001538,2025-03-25 20:00:00,Withdrawal,2503.92,Branch,Completed
T0000592,A002520,2025-07-09 07:00:00,Withdrawal,2650.3,Branch,Failed
T0000593,A001570,2025-02-17 16:00:00,Deposit,4015.62,Branch,Completed
T0000594,A001036,2025-04-16 22:00:00,UPI,2381.95,Branch,Failed
T0000595,A002568,2025-04-09 21:00:00,ATM Withdrawal,3031.12,POS,Completed
T0000596,A000755,2025-01-05 08:00:00,Card Payment,4757.0,Branch,Completed
T0000597,A006391,2025-07-27 11:00:00,ATM Withdrawal,1714.74,Internet Banking,Failed
T0000598,A001659,2025-07-01 19:00:00,Transfer,4074.95,Internet Banking,Completed
T0000599,A000200,2025-03-17 06:00:00,UPI,433.0,Branch,Failed
T0000600,A000008,2025-04-22 05:00:00,Deposit,5862.59,ATM,Failed
T0000601,A002570,2025-02-16 17:00:00,UPI,4290.03,Internet Banking,Completed
T0000602,A002708,2025-11-18 09:00:00,ATM Withdrawal,4175.79,ATM,Completed
T0000603,A003932,2025-05-18 12:00:00,UPI,6208.3,Internet Banking,Completed
T0000604,A000542,2025-06-21 20:00:00,UPI,3837.99,ATM,Completed
T0000605,A002190,2025-04-08 00:00:00,UPI,5888.21,Internet Banking,Completed
T0000606,A003916,2025-03-04 22:00:00,UPI,5129.22,Mobile App,Completed
T0000607,A000647,2025-09-25 22:00:00,Card Payment,2652.21,Branch,Completed
T0000608,A000237,2025-04-28 12:00:00,ATM Withdrawal,2064.95,Internet Banking,Completed
T0000609,A004613,2025-03-28 23:00:00,Withdrawal,2526.6,ATM,Completed
T0000610,A000641,2025-11-15 10:00:00,Card Payment,2245.85,Branch,Completed
T0000611,A001720,2025-05-13 02:00:00,Transfer,812.34,Branch,Completed
T0000612,A006474,2025-11-02 09:00:00,Transfer,13393.17,Mobile App,Failed
T0000613,A002770,2025-11-05 16:00:00,Withdrawal,779.51,POS,Completed
T0000614,A005773,2025-04-13 15:00:00,Deposit,4814.37,Mobile App,Completed
T0000615,A004224,2025-10-11 14:00:00,Withdrawal,8205.01,Mobile App,Completed
T0000616,A005902,2025-09-19 06:00:00,Card Payment,851.81,Internet Banking,Completed
T0000617,A001175,2025-10-31 07:00:00,Withdrawal,498.02,Branch,Failed
